,Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries,d_cases,n
1953,2022-02-20,VIRAC,13.5803594,124.2312028,3,0,1,2,20
1956,2022-02-22,VIRAC,13.5803594,124.2312028,0,0,2,-2,18
1959,2022-02-23,VIRAC,13.5803594,124.2312028,2,0,1,1,19
1961,2022-02-24,VIRAC,13.5803594,124.2312028,2,0,0,2,21
1969,2022-02-26,VIRAC,13.5803594,124.2312028,0,0,2,-2,19
1970,2022-02-27,VIRAC,13.5803594,124.2312028,1,0,0,1,20
1972,2022-02-28,VIRAC,13.5803594,124.2312028,0,0,3,-3,17
1974,2022-03-02,VIRAC,13.5803594,124.2312028,1,0,3,-2,15
1977,2022-03-04,VIRAC,13.5803594,124.2312028,0,0,1,-1,14
1979,2022-03-05,VIRAC,13.5803594,124.2312028,0,0,3,-3,11
1985,2022-03-08,VIRAC,13.5803594,124.2312028,0,0,1,-1,10
1997,2022-03-25,VIRAC,13.5803594,124.2312028,1,0,0,1,11
1998,2022-03-27,VIRAC,13.5803594,124.2312028,0,0,1,-1,10
2001,2022-04-04,VIRAC,13.5803594,124.2312028,1,0,1,0,10
2010,2022-04-15,VIRAC,13.5803594,124.2312028,0,0,1,-1,9
2011,2022-04-20,VIRAC,13.5803594,124.2312028,0,0,1,-1,8
2017,2022-04-30,VIRAC,13.5803594,124.2312028,0,0,1,-1,7
2027,2022-05-12,VIRAC,13.5803594,124.2312028,1,0,0,1,8
2029,2022-05-14,VIRAC,13.5803594,124.2312028,0,0,1,-1,7
2030,2022-05-16,VIRAC,13.5803594,124.2312028,0,0,1,-1,6
2033,2022-05-18,VIRAC,13.5803594,124.2312028,0,0,2,-2,4
2034,2022-05-19,VIRAC,13.5803594,124.2312028,0,0,1,-1,3
2036,2022-05-22,VIRAC,13.5803594,124.2312028,0,0,1,-1,2
2037,2022-05-26,VIRAC,13.5803594,124.2312028,1,0,0,1,3
2038,2022-05-27,VIRAC,13.5803594,124.2312028,1,0,0,1,4
2039,2022-05-28,VIRAC,13.5803594,124.2312028,1,0,0,1,5
2041,2022-06-04,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
2042,2022-06-06,VIRAC,13.5803594,124.2312028,0,0,2,-2,2
2044,2022-06-08,VIRAC,13.5803594,124.2312028,2,0,0,2,4
2046,2022-06-17,VIRAC,13.5803594,124.2312028,1,0,0,1,5
2049,2022-06-18,VIRAC,13.5803594,124.2312028,1,0,2,-1,4
2052,2022-06-22,VIRAC,13.5803594,124.2312028,3,0,0,3,7
2055,2022-06-26,VIRAC,13.5803594,124.2312028,0,0,1,-1,6
2056,2022-06-27,VIRAC,13.5803594,124.2312028,1,0,0,1,7
2057,2022-06-29,VIRAC,13.5803594,124.2312028,1,0,1,0,7
2060,2022-06-30,VIRAC,13.5803594,124.2312028,2,0,0,2,9
2061,2022-07-01,VIRAC,13.5803594,124.2312028,1,0,0,1,10
2062,2022-07-02,VIRAC,13.5803594,124.2312028,1,0,4,-3,7
2067,2022-07-05,VIRAC,13.5803594,124.2312028,1,0,0,1,8
2068,2022-07-06,VIRAC,13.5803594,124.2312028,5,0,0,5,13
2073,2022-07-08,VIRAC,13.5803594,124.2312028,1,0,0,1,14
2075,2022-07-09,VIRAC,13.5803594,124.2312028,6,0,1,5,19
2076,2022-07-10,VIRAC,13.5803594,124.2312028,1,0,2,-1,18
2079,2022-07-11,VIRAC,13.5803594,124.2312028,1,0,1,0,18
2081,2022-07-12,VIRAC,13.5803594,124.2312028,0,0,1,-1,17
2085,2022-07-13,VIRAC,13.5803594,124.2312028,2,0,0,2,19
2087,2022-07-14,VIRAC,13.5803594,124.2312028,2,0,1,1,20
2088,2022-07-15,VIRAC,13.5803594,124.2312028,4,0,1,3,23
2093,2022-07-16,VIRAC,13.5803594,124.2312028,3,0,4,-1,22
2095,2022-07-17,VIRAC,13.5803594,124.2312028,1,0,0,1,23
2100,2022-07-18,VIRAC,13.5803594,124.2312028,1,0,1,0,23
2103,2022-07-19,VIRAC,13.5803594,124.2312028,1,0,6,-5,18
2110,2022-07-20,VIRAC,13.5803594,124.2312028,1,0,0,1,19
2111,2022-07-21,VIRAC,13.5803594,124.2312028,4,0,0,4,23
2115,2022-07-22,VIRAC,13.5803594,124.2312028,2,0,0,2,25
2118,2022-07-23,VIRAC,13.5803594,124.2312028,4,0,2,2,27
2121,2022-07-24,VIRAC,13.5803594,124.2312028,0,0,3,-3,24
2128,2022-07-25,VIRAC,13.5803594,124.2312028,0,0,2,-2,22
2130,2022-07-26,VIRAC,13.5803594,124.2312028,1,0,3,-2,20
2133,2022-07-27,VIRAC,13.5803594,124.2312028,2,0,2,0,20
2138,2022-07-28,VIRAC,13.5803594,124.2312028,3,0,0,3,23
2144,2022-07-30,VIRAC,13.5803594,124.2312028,4,0,3,1,24
2147,2022-07-31,VIRAC,13.5803594,124.2312028,0,0,2,-2,22
2151,2022-08-01,VIRAC,13.5803594,124.2312028,1,0,2,-1,21
2155,2022-08-02,VIRAC,13.5803594,124.2312028,0,0,4,-4,17
2157,2022-08-03,VIRAC,13.5803594,124.2312028,11,0,2,9,26
2166,2022-08-04,VIRAC,13.5803594,124.2312028,4,0,0,4,30
2173,2022-08-06,VIRAC,13.5803594,124.2312028,3,0,2,1,31
2176,2022-08-07,VIRAC,13.5803594,124.2312028,3,0,2,1,32
2182,2022-08-09,VIRAC,13.5803594,124.2312028,1,0,4,-3,29
2188,2022-08-10,VIRAC,13.5803594,124.2312028,3,0,1,2,31
2192,2022-08-11,VIRAC,13.5803594,124.2312028,3,0,0,3,34
2196,2022-08-13,VIRAC,13.5803594,124.2312028,0,0,10,-10,24
2204,2022-08-14,VIRAC,13.5803594,124.2312028,0,0,3,-3,21
2211,2022-08-15,VIRAC,13.5803594,124.2312028,0,0,3,-3,18
2219,2022-08-17,VIRAC,13.5803594,124.2312028,2,0,3,-1,17
2221,2022-08-18,VIRAC,13.5803594,124.2312028,1,0,1,0,17
2223,2022-08-19,VIRAC,13.5803594,124.2312028,0,0,1,-1,16
2229,2022-08-20,VIRAC,13.5803594,124.2312028,0,1,5,-6,10
2232,2022-08-21,VIRAC,13.5803594,124.2312028,2,0,0,2,12
2247,2022-08-25,VIRAC,13.5803594,124.2312028,2,0,0,2,14
2252,2022-08-27,VIRAC,13.5803594,124.2312028,0,0,2,-2,12
2256,2022-08-28,VIRAC,13.5803594,124.2312028,1,0,1,0,12
2263,2022-08-31,VIRAC,13.5803594,124.2312028,0,0,2,-2,10
2268,2022-09-01,VIRAC,13.5803594,124.2312028,2,0,0,2,12
2272,2022-09-03,VIRAC,13.5803594,124.2312028,0,0,1,-1,11
2275,2022-09-04,VIRAC,13.5803594,124.2312028,2,1,0,1,12
2277,2022-09-06,VIRAC,13.5803594,124.2312028,0,0,1,-1,11
2279,2022-09-07,VIRAC,13.5803594,124.2312028,0,0,1,-1,10
2281,2022-09-09,VIRAC,13.5803594,124.2312028,1,0,1,0,10
2283,2022-09-11,VIRAC,13.5803594,124.2312028,0,0,2,-2,8
2288,2022-09-14,VIRAC,13.5803594,124.2312028,0,0,2,-2,6
2290,2022-09-17,VIRAC,13.5803594,124.2312028,1,0,0,1,7
2292,2022-09-18,VIRAC,13.5803594,124.2312028,3,0,2,1,8
2296,2022-09-22,VIRAC,13.5803594,124.2312028,1,0,0,1,9
2297,2022-09-23,VIRAC,13.5803594,124.2312028,1,0,0,1,10
2299,2022-09-24,VIRAC,13.5803594,124.2312028,1,0,0,1,11
2301,2022-09-26,VIRAC,13.5803594,124.2312028,0,0,1,-1,10
2304,2022-09-28,VIRAC,13.5803594,124.2312028,0,0,2,-2,8
2307,2022-09-30,VIRAC,13.5803594,124.2312028,0,0,4,-4,4
2310,2022-10-01,VIRAC,13.5803594,124.2312028,1,0,0,1,5
2312,2022-10-02,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
2314,2022-10-06,VIRAC,13.5803594,124.2312028,1,0,0,1,5
2317,2022-10-10,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
2318,2022-10-12,VIRAC,13.5803594,124.2312028,1,0,1,0,4
2319,2022-10-13,VIRAC,13.5803594,124.2312028,1,0,0,1,5
2320,2022-10-15,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
2324,2022-10-21,VIRAC,13.5803594,124.2312028,0,0,1,-1,3
2327,2022-11-04,VIRAC,13.5803594,124.2312028,0,0,1,-1,2
2329,2022-11-25,VIRAC,13.5803594,124.2312028,1,0,0,1,3
2330,2022-11-28,VIRAC,13.5803594,124.2312028,1,0,0,1,4
2331,2022-12-04,VIRAC,13.5803594,124.2312028,0,0,1,-1,3
2332,2022-12-06,VIRAC,13.5803594,124.2312028,0,0,1,-1,2
2334,2023-03-04,VIRAC,13.5803594,124.2312028,0,0,2,-2,0
2335,2023-03-17,VIRAC,13.5803594,124.2312028,1,0,0,1,1
2336,2023-03-22,VIRAC,13.5803594,124.2312028,1,0,0,1,2
2337,2023-03-26,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
2338,2023-03-31,VIRAC,13.5803594,124.2312028,1,0,0,1,2
2339,2023-04-01,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
2341,2023-04-07,VIRAC,13.5803594,124.2312028,1,0,0,1,2
2343,2023-04-17,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
2349,2023-04-30,VIRAC,13.5803594,124.2312028,4,0,0,4,5
2352,2023-05-04,VIRAC,13.5803594,124.2312028,3,0,0,3,8
2356,2023-05-07,VIRAC,13.5803594,124.2312028,2,0,0,2,10
2359,2023-05-08,VIRAC,13.5803594,124.2312028,1,0,1,0,10
2360,2023-05-09,VIRAC,13.5803594,124.2312028,0,0,3,-3,7
2363,2023-05-10,VIRAC,13.5803594,124.2312028,4,0,0,4,11
2367,2023-05-12,VIRAC,13.5803594,124.2312028,4,0,0,4,15
2368,2023-05-13,VIRAC,13.5803594,124.2312028,0,0,3,-3,12
2369,2023-05-14,VIRAC,13.5803594,124.2312028,3,0,0,3,15
2379,2023-05-16,VIRAC,13.5803594,124.2312028,0,0,3,-3,12
2380,2023-05-17,VIRAC,13.5803594,124.2312028,6,0,0,6,18
2388,2023-05-19,VIRAC,13.5803594,124.2312028,5,0,4,1,19
2397,2023-05-21,VIRAC,13.5803594,124.2312028,6,0,4,2,21
2401,2023-05-22,VIRAC,13.5803594,124.2312028,1,0,0,1,22
2403,2023-05-23,VIRAC,13.5803594,124.2312028,0,0,2,-2,20
2410,2023-05-24,VIRAC,13.5803594,124.2312028,4,0,0,4,24
2416,2023-05-26,VIRAC,13.5803594,124.2312028,5,0,6,-1,23
2430,2023-05-28,VIRAC,13.5803594,124.2312028,5,0,5,0,23
2432,2023-05-29,VIRAC,13.5803594,124.2312028,1,0,0,1,24
2439,2023-05-30,VIRAC,13.5803594,124.2312028,0,0,7,-7,17
2441,2023-05-31,VIRAC,13.5803594,124.2312028,6,0,0,6,23
2445,2023-06-01,VIRAC,13.5803594,124.2312028,0,0,2,-2,21
2450,2023-06-02,VIRAC,13.5803594,124.2312028,0,0,2,-2,19
2454,2023-06-03,VIRAC,13.5803594,124.2312028,6,0,0,6,25
2463,2023-06-04,VIRAC,13.5803594,124.2312028,5,0,5,0,25
2466,2023-06-05,VIRAC,13.5803594,124.2312028,1,0,0,1,26
2467,2023-06-06,VIRAC,13.5803594,124.2312028,0,0,5,-5,21
2476,2023-06-07,VIRAC,13.5803594,124.2312028,0,0,1,-1,20
2479,2023-06-09,VIRAC,13.5803594,124.2312028,4,0,5,-1,19
2485,2023-06-10,VIRAC,13.5803594,124.2312028,0,0,2,-2,17
2487,2023-06-11,VIRAC,13.5803594,124.2312028,4,0,4,0,17
2491,2023-06-13,VIRAC,13.5803594,124.2312028,0,0,5,-5,12
2494,2023-06-14,VIRAC,13.5803594,124.2312028,0,0,1,-1,11
2496,2023-06-15,VIRAC,13.5803594,124.2312028,1,0,0,1,12
2499,2023-06-16,VIRAC,13.5803594,124.2312028,1,0,1,0,12
2503,2023-06-18,VIRAC,13.5803594,124.2312028,0,0,3,-3,9
2505,2023-06-20,VIRAC,13.5803594,124.2312028,0,0,4,-4,5
2507,2023-06-24,VIRAC,13.5803594,124.2312028,0,0,2,-2,3
2510,2023-06-28,VIRAC,13.5803594,124.2312028,1,0,0,1,4
2513,2023-07-01,VIRAC,13.5803594,124.2312028,0,0,1,-1,3
2516,2023-07-07,VIRAC,13.5803594,124.2312028,1,0,1,0,3
2518,2023-07-08,VIRAC,13.5803594,124.2312028,1,0,0,1,4
2521,2023-07-16,VIRAC,13.5803594,124.2312028,0,0,2,-2,2
2522,2023-07-21,VIRAC,13.5803594,124.2312028,1,0,0,1,3
2523,2023-07-30,VIRAC,13.5803594,124.2312028,0,0,1,-1,2
2524,2023-08-04,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
2535,2023-09-23,VIRAC,13.5803594,124.2312028,1,0,0,1,2
2537,2023-10-01,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
2542,2023-11-16,VIRAC,13.5803594,124.2312028,1,0,0,1,2
2543,2023-11-23,VIRAC,13.5803594,124.2312028,1,0,0,1,3
2544,2023-11-24,VIRAC,13.5803594,124.2312028,0,0,1,-1,2
2546,2023-12-01,VIRAC,13.5803594,124.2312028,0,0,1,-1,1
2547,2023-12-03,VIRAC,13.5803594,124.2312028,1,0,0,1,2
2550,2023-12-07,VIRAC,13.5803594,124.2312028,2,0,0,2,4
2551,2023-12-09,VIRAC,13.5803594,124.2312028,2,0,0,2,6
2552,2023-12-12,VIRAC,13.5803594,124.2312028,0,0,1,-1,5
2555,2023-12-14,VIRAC,13.5803594,124.2312028,2,0,0,2,7
2558,2023-12-15,VIRAC,13.5803594,124.2312028,0,0,2,-2,5
2559,2023-12-16,VIRAC,13.5803594,124.2312028,0,0,1,-1,4
2560,2023-12-17,VIRAC,13.5803594,124.2312028,2,0,1,1,5
2563,2023-12-23,VIRAC,13.5803594,124.2312028,0,0,2,-2,3
2564,2023-12-24,VIRAC,13.5803594,124.2312028,2,0,0,2,5
2566,2023-12-25,VIRAC,13.5803594,124.2312028,0,0,2,-2,3
2569,2023-12-31,VIRAC,13.5803594,124.2312028,2,0,0,2,5
2570,2024-01-01,VIRAC,13.5803594,124.2312028,0,0,2,-2,3
2574,2024-01-08,VIRAC,13.5803594,124.2312028,0,0,2,-2,1
3,2020-07-08,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
15,2020-07-30,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
19,2020-08-04,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
34,2020-08-16,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
52,2020-08-29,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
68,2020-09-12,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
82,2020-09-20,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
92,2020-09-27,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
111,2020-10-16,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
124,2020-10-25,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
209,2021-02-14,CARAMORAN,13.9838351,124.1338718,2,0,0,2,2
233,2021-02-28,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
242,2021-03-06,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
255,2021-03-13,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
266,2021-03-21,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
270,2021-03-25,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
284,2021-04-01,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
300,2021-04-08,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
302,2021-04-10,CARAMORAN,13.9838351,124.1338718,1,0,0,1,4
308,2021-04-11,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,3
309,2021-04-15,CARAMORAN,13.9838351,124.1338718,1,0,0,1,4
313,2021-04-18,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,3
329,2021-04-22,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
333,2021-04-23,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
334,2021-04-24,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,1
353,2021-05-01,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
394,2021-05-13,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
399,2021-05-15,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
423,2021-05-20,CARAMORAN,13.9838351,124.1338718,3,0,0,3,5
429,2021-05-21,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,4
436,2021-05-24,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,3
451,2021-05-26,CARAMORAN,13.9838351,124.1338718,1,0,0,1,4
454,2021-05-27,CARAMORAN,13.9838351,124.1338718,2,0,0,2,6
457,2021-05-28,CARAMORAN,13.9838351,124.1338718,1,0,0,1,7
462,2021-05-29,CARAMORAN,13.9838351,124.1338718,3,0,3,0,7
469,2021-05-31,CARAMORAN,13.9838351,124.1338718,3,0,1,2,9
487,2021-06-03,CARAMORAN,13.9838351,124.1338718,2,0,0,2,11
493,2021-06-05,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,9
497,2021-06-06,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,8
502,2021-06-07,CARAMORAN,13.9838351,124.1338718,3,0,3,0,8
507,2021-06-09,CARAMORAN,13.9838351,124.1338718,3,0,3,0,8
515,2021-06-12,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,6
523,2021-06-13,CARAMORAN,13.9838351,124.1338718,2,0,0,2,8
529,2021-06-15,CARAMORAN,13.9838351,124.1338718,2,0,3,-1,7
534,2021-06-16,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,4
537,2021-06-17,CARAMORAN,13.9838351,124.1338718,1,0,0,1,5
551,2021-06-21,CARAMORAN,13.9838351,124.1338718,2,0,1,1,6
554,2021-06-23,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,4
566,2021-06-25,CARAMORAN,13.9838351,124.1338718,3,0,0,3,7
573,2021-06-26,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,6
583,2021-06-28,CARAMORAN,13.9838351,124.1338718,4,0,0,4,10
589,2021-06-30,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,8
597,2021-07-01,CARAMORAN,13.9838351,124.1338718,2,0,0,2,10
604,2021-07-03,CARAMORAN,13.9838351,124.1338718,1,0,0,1,11
613,2021-07-04,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,8
617,2021-07-05,CARAMORAN,13.9838351,124.1338718,1,0,0,1,9
629,2021-07-07,CARAMORAN,13.9838351,124.1338718,0,0,4,-4,5
643,2021-07-08,CARAMORAN,13.9838351,124.1338718,1,0,0,1,6
648,2021-07-09,CARAMORAN,13.9838351,124.1338718,3,0,0,3,9
657,2021-07-10,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,8
665,2021-07-12,CARAMORAN,13.9838351,124.1338718,6,0,1,5,13
678,2021-07-14,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,12
683,2021-07-15,CARAMORAN,13.9838351,124.1338718,1,0,0,1,13
686,2021-07-16,CARAMORAN,13.9838351,124.1338718,1,0,0,1,14
694,2021-07-17,CARAMORAN,13.9838351,124.1338718,0,1,2,-3,11
704,2021-07-18,CARAMORAN,13.9838351,124.1338718,1,0,3,-2,9
726,2021-07-21,CARAMORAN,13.9838351,124.1338718,0,0,6,-6,3
735,2021-07-24,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,1
756,2021-07-27,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
760,2021-07-29,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
780,2021-08-02,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
804,2021-08-07,CARAMORAN,13.9838351,124.1338718,1,0,1,0,2
815,2021-08-09,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
824,2021-08-11,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
836,2021-08-14,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
851,2021-08-16,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
858,2021-08-17,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
864,2021-08-18,CARAMORAN,13.9838351,124.1338718,0,1,0,-1,0
885,2021-08-22,CARAMORAN,13.9838351,124.1338718,2,0,0,2,2
888,2021-08-23,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
903,2021-08-26,CARAMORAN,13.9838351,124.1338718,1,0,0,1,4
934,2021-08-31,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,2
937,2021-09-01,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
945,2021-09-03,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
957,2021-09-04,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
959,2021-09-05,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
973,2021-09-06,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
975,2021-09-07,CARAMORAN,13.9838351,124.1338718,1,0,0,1,4
985,2021-09-09,CARAMORAN,13.9838351,124.1338718,5,0,0,5,9
997,2021-09-11,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,8
1005,2021-09-12,CARAMORAN,13.9838351,124.1338718,6,0,0,6,14
1021,2021-09-14,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,13
1029,2021-09-15,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,12
1033,2021-09-16,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,11
1047,2021-09-17,CARAMORAN,13.9838351,124.1338718,2,0,0,2,13
1049,2021-09-18,CARAMORAN,13.9838351,124.1338718,0,0,5,-5,8
1063,2021-09-20,CARAMORAN,13.9838351,124.1338718,0,0,5,-5,3
1076,2021-09-21,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
1087,2021-09-23,CARAMORAN,13.9838351,124.1338718,3,0,0,3,5
1100,2021-09-25,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,4
1112,2021-09-26,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,3
1133,2021-09-30,CARAMORAN,13.9838351,124.1338718,1,0,2,-1,2
1142,2021-10-01,CARAMORAN,13.9838351,124.1338718,5,0,1,4,6
1152,2021-10-02,CARAMORAN,13.9838351,124.1338718,2,0,0,2,8
1172,2021-10-06,CARAMORAN,13.9838351,124.1338718,18,0,0,18,26
1180,2021-10-08,CARAMORAN,13.9838351,124.1338718,1,0,0,1,27
1192,2021-10-09,CARAMORAN,13.9838351,124.1338718,0,0,6,-6,21
1197,2021-10-10,CARAMORAN,13.9838351,124.1338718,1,0,0,1,22
1210,2021-10-11,CARAMORAN,13.9838351,124.1338718,14,0,0,14,36
1220,2021-10-12,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,34
1229,2021-10-14,CARAMORAN,13.9838351,124.1338718,0,0,18,-18,16
1232,2021-10-15,CARAMORAN,13.9838351,124.1338718,6,0,0,6,22
1248,2021-10-16,CARAMORAN,13.9838351,124.1338718,4,0,0,4,26
1252,2021-10-17,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,25
1267,2021-10-18,CARAMORAN,13.9838351,124.1338718,8,0,14,-6,19
1275,2021-10-19,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,18
1299,2021-10-22,CARAMORAN,13.9838351,124.1338718,7,0,0,7,25
1304,2021-10-23,CARAMORAN,13.9838351,124.1338718,2,0,7,-5,20
1321,2021-10-24,CARAMORAN,13.9838351,124.1338718,1,0,4,-3,17
1324,2021-10-25,CARAMORAN,13.9838351,124.1338718,14,0,0,14,31
1335,2021-10-26,CARAMORAN,13.9838351,124.1338718,0,0,7,-7,24
1344,2021-10-27,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,23
1362,2021-10-30,CARAMORAN,13.9838351,124.1338718,8,0,7,1,24
1372,2021-10-31,CARAMORAN,13.9838351,124.1338718,2,0,0,2,26
1386,2021-11-01,CARAMORAN,13.9838351,124.1338718,13,0,1,12,38
1395,2021-11-02,CARAMORAN,13.9838351,124.1338718,0,0,15,-15,23
1411,2021-11-05,CARAMORAN,13.9838351,124.1338718,14,0,0,14,37
1431,2021-11-07,CARAMORAN,13.9838351,124.1338718,4,0,8,-4,33
1437,2021-11-08,CARAMORAN,13.9838351,124.1338718,4,0,0,4,37
1448,2021-11-09,CARAMORAN,13.9838351,124.1338718,0,0,15,-15,22
1478,2021-11-12,CARAMORAN,13.9838351,124.1338718,6,0,0,6,28
1483,2021-11-13,CARAMORAN,13.9838351,124.1338718,12,0,13,-1,27
1491,2021-11-14,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,26
1501,2021-11-15,CARAMORAN,13.9838351,124.1338718,7,0,3,4,30
1512,2021-11-16,CARAMORAN,13.9838351,124.1338718,0,0,5,-5,25
1542,2021-11-20,CARAMORAN,13.9838351,124.1338718,3,0,4,-1,24
1551,2021-11-21,CARAMORAN,13.9838351,124.1338718,0,0,13,-13,11
1569,2021-11-23,CARAMORAN,13.9838351,124.1338718,0,0,7,-7,4
1577,2021-11-25,CARAMORAN,13.9838351,124.1338718,6,0,0,6,10
1583,2021-11-26,CARAMORAN,13.9838351,124.1338718,3,0,0,3,13
1603,2021-11-28,CARAMORAN,13.9838351,124.1338718,1,0,3,-2,11
1617,2021-12-03,CARAMORAN,13.9838351,124.1338718,0,0,6,-6,5
1620,2021-12-04,CARAMORAN,13.9838351,124.1338718,1,1,0,0,5
1624,2021-12-05,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,2
1633,2021-12-08,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
1641,2021-12-14,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
1643,2021-12-15,CARAMORAN,13.9838351,124.1338718,2,0,0,2,2
1651,2021-12-23,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
1652,2021-12-25,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,1
1654,2021-12-31,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
1658,2022-01-01,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
1664,2022-01-06,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
1673,2022-01-09,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
1689,2022-01-13,CARAMORAN,13.9838351,124.1338718,5,0,0,5,6
1700,2022-01-15,CARAMORAN,13.9838351,124.1338718,4,0,1,3,9
1709,2022-01-16,CARAMORAN,13.9838351,124.1338718,1,0,0,1,10
1719,2022-01-17,CARAMORAN,13.9838351,124.1338718,1,0,0,1,11
1744,2022-01-20,CARAMORAN,13.9838351,124.1338718,1,0,0,1,12
1745,2022-01-21,CARAMORAN,13.9838351,124.1338718,2,0,5,-3,9
1763,2022-01-22,CARAMORAN,13.9838351,124.1338718,3,0,0,3,12
1766,2022-01-23,CARAMORAN,13.9838351,124.1338718,3,0,2,1,13
1777,2022-01-24,CARAMORAN,13.9838351,124.1338718,2,0,1,1,14
1790,2022-01-25,CARAMORAN,13.9838351,124.1338718,2,0,0,2,16
1795,2022-01-26,CARAMORAN,13.9838351,124.1338718,1,0,2,-1,15
1807,2022-01-27,CARAMORAN,13.9838351,124.1338718,5,0,1,4,19
1815,2022-01-28,CARAMORAN,13.9838351,124.1338718,2,0,0,2,21
1826,2022-01-29,CARAMORAN,13.9838351,124.1338718,1,0,0,1,22
1835,2022-01-30,CARAMORAN,13.9838351,124.1338718,1,0,3,-2,20
1837,2022-01-31,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,17
