"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII","typeIV"
"4255",502006000,"Pandan",6,"2022-08-28",7,4.55973739828155,0.415488550392282,0.835135923137815,0.644549857595746,0.415630907463974,0.415672830583185
"4256",502006000,"Pandan",6,"2022-08-29",5,4.55973739828155,0.385395825940219,0.608977425120218,0.473880771115573,0.385444040176897,0.385700142252275
"4257",502006000,"Pandan",6,"2022-08-30",5,4.55973739828155,0.361902396964528,0.581748850714296,0.509416947751929,0.361932200892579,0.362039525222788
"4258",502006000,"Pandan",6,"2022-08-31",2,4.55973739828155,0.337721997122952,0.342354070417019,0.268524609321233,0.337825465134604,0.33787778284207
"4259",502006000,"Pandan",6,"2022-09-01",1,4.55973739828155,0.32638316193426,0.275034570826013,0.286294023452564,0.326417589030489,0.326616460769708
"4260",502006000,"Pandan",6,"2022-09-02",3,4.55973739828155,0.323760052395574,0.383191386465841,0.386807297666407,0.323867976720212,0.323872304499346
"4261",502006000,"Pandan",6,"2022-09-03",3,4.55973739828155,0.319202219636868,0.376299425832878,0.36845342942018,0.319317864865209,0.319349894550084
"4262",502006000,"Pandan",6,"2022-09-04",3,4.55973739828155,0.318018217804249,0.371581402624956,0.394440032451885,0.318117807366467,0.318165529487222
"4263",502006000,"Pandan",6,"2022-09-05",3,4.55973739828155,0.313514798176218,0.365273058890228,0.398943262555614,0.313643221900718,0.313473295463528
"4264",502006000,"Pandan",6,"2022-09-06",3,4.55973739828155,0.304956124992818,0.35802833387492,0.393655064191488,0.305074015317604,0.305005079715588
"4265",502006000,"Pandan",6,"2022-09-07",3,4.55973739828155,0.293462112879255,0.348362439327015,0.360866260322285,0.29359075247853,0.293498575477526
"4266",502006000,"Pandan",6,"2022-09-08",3,4.55973739828155,0.282493140654765,0.337931519850948,0.342161813557559,0.282581751275853,0.282614475946212
"4267",502006000,"Pandan",6,"2022-09-09",3,4.55973739828155,0.269683077729814,0.325598054982162,0.276534616861981,0.269780176590491,0.269883556340129
"4268",502006000,"Pandan",6,"2022-09-10",3,4.55973739828155,0.252758416470562,0.310159934399553,0.283654578206976,0.252867808618379,0.252837559249663
"4269",502006000,"Pandan",6,"2022-09-11",0,4.55973739828155,0.22948749935958,0.163209477786973,0.123421423072875,0.229580644775825,0.229578550798732
